ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source
bufr4/3/06/018/6/008080,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l'indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/7/033050,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/8/022045,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,022045,Température de la mer/de l'eau,En K à 3 décimales près,,,Operational,Original
bufr4/3/06/018/9/008080,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l'indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/10/033050,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/11/022064,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,022064,Salinité,,,,Operational,Original
bufr4/3/06/018/12/008080,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008080,Identificateur de l'indicateur de qualité pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/13/033050,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,033050,Indicateur de qualité global pour le GTSPP,,,,Operational,Original
bufr4/3/06/018/14/008034,06,Séquences météorologiques ou océanographiques communes,306018,(Profil de la température sous la surface (exactitude/précision élevée) avec indicateurs de qualité),,008034,Indicateur de la mesure de la température ou de la salinité,Mis à valeur manquante (annuler),,,Operational,Original
bufr4/3/06/019/1/001075,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,001075,Identification de la station d'observation des marées,Alphanumérique,,,Operational,Original
bufr4/3/06/019/2/301011,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/019/3/301012,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/019/4/022042,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,022042,Température de la mer/de l'eau,,,,Operational,Original
bufr4/3/06/019/5/022120,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,022120,Vérification automatique du niveau d'eau à la station d'observation des marées,,,,Operational,Original
bufr4/3/06/019/6/022121,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,022121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,,,Operational,Original
bufr4/3/06/019/7/004015,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,004015,Incrément temporel,Minutes,(voir note 1),42,Operational,Original
bufr4/3/06/019/8/004065,06,Séquences météorologiques ou océanographiques communes,306019,"(Identification du message sur les marées, vérification du niveau d'eau, incrément temporel)",,004065,Incrément de courte durée,,,,Operational,Original
bufr4/3/06/020/1/001075,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,001075,Identification de la station d'observation des marées,Alphanumérique,(voir note 2),69,Operational,Original
bufr4/3/06/020/2/301011,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,301011,"Année, mois, jour",,(voir note 2),69,Operational,Original
bufr4/3/06/020/3/301012,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,301012,"Heure, minute",,(voir note 2),69,Operational,Original
bufr4/3/06/020/4/022042,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,022042,Température de la mer/de l'eau,,(voir note 2),69,Operational,Original
bufr4/3/06/020/5/022120,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,022120,Vérification automatique du niveau d'eau à la station d'observation des marées,,(voir note 2),69,Operational,Original
bufr4/3/06/020/6/022121,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,022121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,(voir note 2),69,Operational,Original
bufr4/3/06/020/7/004075,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,004075,Période ou décalage dans le temps de courte durée,,(voir note 2),69,Operational,Original
bufr4/3/06/020/8/004065,06,Séquences météorologiques ou océanographiques communes,306020,"(Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel)",,004065,Incrément de courte durée,,(voir note 2),69,Operational,Original
bufr4/3/06/021/1/001075,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d'observation des marées),,001075,Identification de la station d'observation des marées,Alphanumérique,,,Operational,Original
bufr4/3/06/021/2/301011,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d'observation des marées),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/021/3/301012,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d'observation des marées),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/021/4/022122,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d'observation des marées),,022122,Vérification automatique des données météorologiques à la station d'observation des marées,,,,Operational,Original
bufr4/3/06/021/5/022123,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d'observation des marées),,022123,Vérification manuelle des données météorologiques à la station d'observation des marées,,,,Operational,Original
bufr4/3/06/021/6/012001,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d'observation des marées),,012001,Température/température de l'air,,,,Operational,Original
bufr4/3/06/021/7/303002,06,Séquences météorologiques ou océanographiques communes,306021,(Paramètres météorologiques de la station d'observation des marées),,303002,Vent au niveau de pression,,,,Operational,Original
bufr4/3/06/022/1/001075,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,001075,Identification de la station d'observation des marées,,,,Operational,Original
bufr4/3/06/022/2/301011,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/022/3/301012,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/022/4/022038,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,022038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,,Operational,Original
bufr4/3/06/022/5/022039,06,Séquences météorologiques ou océanographiques communes,306022,(Hauteur des marées),,022039,Hauteur de marée résiduelle météorologique,,,,Operational,Original
bufr4/3/06/023/1/001015,06,Séquences météorologiques ou océanographiques communes,306023,,,001015,Nom de la station ou du site,,,,Operational,Original
bufr4/3/06/023/2/301023,06,Séquences météorologiques ou océanographiques communes,306023,,,301023,Latitude/longitude (faible précision),,,,Operational,Original
bufr4/3/06/023/3/301011,06,Séquences météorologiques ou océanographiques communes,306023,,,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/06/023/4/301012,06,Séquences météorologiques ou océanographiques communes,306023,,,301012,"Heure, minute",,,,Operational,Original
bufr4/3/06/023/5/022038,06,Séquences météorologiques ou océanographiques communes,306023,,,022038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,,Operational,Original
bufr4/3/06/023/6/022039,06,Séquences météorologiques ou océanographiques communes,306023,,,022039,Hauteur de marée résiduelle météorologique,,,,Operational,Original
bufr4/3/06/023/7/022120,06,Séquences météorologiques ou océanographiques communes,306023,,,022120,Vérification automatique du niveau d'eau à la station d'observation des marées,,,,Operational,Original
bufr4/3/06/023/8/022121,06,Séquences météorologiques ou océanographiques communes,306023,,,022121,Vérification manuelle du niveau d'eau à la station d'observation des marées,,,,Operational,Original
bufr4/3/06/024/1/306020,06,Séquences météorologiques ou océanographiques communes,306024,(Série sur la hauteur des marées),,306020,"Identification du message sur les marées, vérification du niveau d'eau, période ou décalage dans le temps, incrément temporel",,(voir note 3),68,Operational,Original
bufr4/3/06/024/2/102006,06,Séquences météorologiques ou océanographiques communes,306024,(Série sur la hauteur des marées),,102006,Répéter 2 descripteurs 6 fois,,(voir note 3),68,Operational,Original
bufr4/3/06/024/3/022038,06,Séquences météorologiques ou océanographiques communes,306024,(Série sur la hauteur des marées),,022038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,(voir note 3),68,Operational,Original
bufr4/3/06/024/4/022039,06,Séquences météorologiques ou océanographiques communes,306024,(Série sur la hauteur des marées),,022039,Hauteur de marée résiduelle météorologique,,(voir note 3),68,Operational,Original
bufr4/3/06/025/1/306019,06,Séquences météorologiques ou océanographiques communes,306025,(Série sur la hauteur des marées),,306019,"Identification du message sur les marées, vérification du niveau d'eau, incrément temporel",,,,Operational,Original
bufr4/3/06/025/2/102006,06,Séquences météorologiques ou océanographiques communes,306025,(Série sur la hauteur des marées),,102006,Répéter 2 descripteurs 6 fois,,,,Operational,Original
bufr4/3/06/025/3/022038,06,Séquences météorologiques ou océanographiques communes,306025,(Série sur la hauteur des marées),,022038,Hauteur de marée par rapport aux zéros hydrographiques locaux,,,,Operational,Original
bufr4/3/06/025/4/022039,06,Séquences météorologiques ou océanographiques communes,306025,(Série sur la hauteur des marées),,022039,Hauteur de marée résiduelle météorologique,,,,Operational,Original
bufr4/3/06/027/1/001005,06,Séquences météorologiques ou océanographiques communes,306027,"(Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol)",,001005,Indicateur d'identification de la bouée ou de la plate-forme,,,,Operational,Original
bufr4/3/06/027/2/001052,06,Séquences météorologiques ou océanographiques communes,306027,"(Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol)",,001052,Indicateur d'identification de l'émetteur de la plate-forme,,,,Operational,Original
bufr4/3/06/027/3/002047,06,Séquences météorologiques ou océanographiques communes,306027,"(Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol)",,002047,Type du tsunamimètre installé à grande profondeur,,,,Operational,Original
bufr4/3/06/027/4/301011,06,Séquences météorologiques ou océanographiques communes,306027,"(Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol)",,301011,"Année, mois, jour",Date de la transmission du message au système au sol,,,Operational,Original
bufr4/3/06/027/5/301013,06,Séquences météorologiques ou océanographiques communes,306027,"(Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol)",,301013,"Heure, minute, seconde",,,,Operational,Original
bufr4/3/06/028/1/306027,06,Séquences météorologiques ou océanographiques communes,306028,(Séquence pour la représentation de l'heure de l'observation et du message journalier sur la position de la bouée DART),,306027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,,,Operational,Original
bufr4/3/06/028/2/301011,06,Séquences météorologiques ou océanographiques communes,306028,(Séquence pour la représentation de l'heure de l'observation et du message journalier sur la position de la bouée DART),,301011,"Année, mois, jour",Date de l'observation,,,Operational,Original
bufr4/3/06/028/3/301013,06,Séquences météorologiques ou océanographiques communes,306028,(Séquence pour la représentation de l'heure de l'observation et du message journalier sur la position de la bouée DART),,301013,"Heure, minute, seconde",,,,Operational,Original
bufr4/3/06/028/4/301021,06,Séquences météorologiques ou océanographiques communes,306028,(Séquence pour la représentation de l'heure de l'observation et du message journalier sur la position de la bouée DART),,301021,Latitude/longitude (précision élevée),,,,Operational,Original
bufr4/3/06/029/1/025170,06,Séquences météorologiques ou océanographiques communes,306029,(Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques),,025170,Intervalle d'échantillonnage (temps),Secondes,,,Operational,Original
bufr4/3/06/029/2/025171,06,Séquences météorologiques ou océanographiques communes,306029,(Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques),,025171,Période à laquelle correspond la valeur moyenne de l'échantillon,Secondes,,,Operational,Original
bufr4/3/06/029/3/025172,06,Séquences météorologiques ou océanographiques communes,306029,(Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques),,025172,Nombre d'échantillons,,,,Operational,Original
bufr4/3/06/030/1/306027,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,306027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,,,Operational,Original
bufr4/3/06/030/2/306029,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,306029,Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques,,,,Operational,Original
bufr4/3/06/030/3/111000,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,111000,Répétition différée de 11 descripteurs,,,,Operational,Original
bufr4/3/06/030/4/031001,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/06/030/5/033002,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,033002,Informations sur la qualité,État du message,,,Operational,Original
bufr4/3/06/030/6/301011,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,301011,"Année, mois, jour",Date et heure de référence pour les séries chronologiques,,,Operational,Original
bufr4/3/06/030/7/301013,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,301013,"Heure, minute, seconde",,,,Operational,Original
bufr4/3/06/030/8/025025,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,025025,Voltage de la batterie,Unité centrale du BPR,,,Operational,Original
bufr4/3/06/030/9/025025,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,025025,Voltage de la batterie,DSP du modem acoustique,,,Operational,Original
bufr4/3/06/030/10/025026,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,025026,Voltage de la batterie (grande portée),Modem acoustique,,,Operational,Original
bufr4/3/06/030/11/022185,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,022185,Nombre de transmissions du BPR,,,,Operational,Original
bufr4/3/06/030/12/004015,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,004015,Incrément temporel,Ajouté pour réinitialiser l'heure de référence,,,Operational,Original
bufr4/3/06/030/13/004065,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,004065,Incrément de courte durée,Ajouté à chaque valeur dans les séries chronologiques,,,Operational,Original
bufr4/3/06/030/14/101004,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,101004,Répéter 1 descripteur 4 fois,,,,Operational,Original
bufr4/3/06/030/15/022182,06,Séquences météorologiques ou océanographiques communes,306030,(Séquence pour la représentation du message horaire standard provenant de la bouée DART),,022182,Hauteur de la colonne d'eau,,,,Operational,Original
bufr4/3/06/031/1/306027,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,306027,"Séquence pour la représentation de l'identification de la bouée DART, de l'identification de l'émetteur, du type de tsunamimètre et de l'heure de la transmission du message au système au sol",,,,Operational,Original
bufr4/3/06/031/2/306029,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,306029,Séquence pour la représentation des informations d'échantillonnage provenant du tsunamimètre relatives aux hauteurs de la colonne d'eau dans les séries chronologiques,,,,Operational,Original
bufr4/3/06/031/3/001053,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,001053,Numéro de séquence pour les messages provenant du tsunamimètre déclenchés par un tsunami,,,,Operational,Original
bufr4/3/06/031/4/033002,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,033002,Informations sur la qualité,État du message,,,Operational,Original
bufr4/3/06/031/5/301011,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,301011,"Année, mois, jour",Date à laquelle le tsunami a été détecté,,,Operational,Original
bufr4/3/06/031/6/301013,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,301013,"Heure, minute, seconde",,,,Operational,Original
bufr4/3/06/031/7/301011,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,301011,"Année, mois, jour",Date et heure de référence pour les séries chronologiques,,,Operational,Original
bufr4/3/06/031/8/301013,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,301013,"Heure, minute, seconde",,,,Operational,Original
bufr4/3/06/031/9/022185,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,022185,Nombre de transmissions du BPR,,,,Operational,Original
bufr4/3/06/031/10/022182,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,022182,Hauteur de la colonne d'eau,Détermination de la valeur réelle transmise dans les séries chronologiques,,,Operational,Original
bufr4/3/06/031/11/004016,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,004016,Incrément temporel,Ajouté pour réinitialiser l'heure de référence,,,Operational,Original
bufr4/3/06/031/12/004066,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,004066,Incrément temporel de courte durée,Ajouté à chaque valeur dans les séries chronologiques,,,Operational,Original
bufr4/3/06/031/13/101000,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/06/031/14/031001,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/06/031/15/022184,06,Séquences météorologiques ou océanographiques communes,306031,(Séquence pour la représentation des messages relatifs à des tsunamis provenant de la bouée DART et des messages étendus relatifs à des tsunamis),,022184,Écart de la hauteur de la colonne d'eau par rapport à la valeur de référence,,,,Operational,Original
